exclusion_category,raw_row_index,system_id,datetime_iso,reason,details
TARGET_UNAVAILABLE,-1,IMD-2022-13-MANDOUS,2022-12-10T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-13-MANDOUS,2022-12-10T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-13-MANDOUS,2022-12-10T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-14-UNNAMED14,2022-12-16T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-14-UNNAMED14,2022-12-16T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-14-UNNAMED14,2022-12-17T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-14-UNNAMED14,2022-12-17T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-14-UNNAMED14,2022-12-17T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-15-UNNAMED15,2022-12-24T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-15-UNNAMED15,2022-12-24T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-15-UNNAMED15,2022-12-25T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-15-UNNAMED15,2022-12-25T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-15-UNNAMED15,2022-12-25T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-2-UNNAMED2,2022-03-22T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-2-UNNAMED2,2022-03-22T09:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-2-UNNAMED2,2022-03-22T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-2-UNNAMED2,2022-03-22T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-2-UNNAMED2,2022-03-23T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-3-ASANI,2022-05-11T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-3-ASANI,2022-05-11T09:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-3-ASANI,2022-05-11T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-3-ASANI,2022-05-11T15:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-3-ASANI,2022-05-11T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-3-ASANI,2022-05-12T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-4-UNNAMED4,2022-05-20T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-4-UNNAMED4,2022-05-20T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-4-UNNAMED4,2022-05-20T09:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-4-UNNAMED4,2022-05-20T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-4-UNNAMED4,2022-05-20T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-5-UNNAMED5,2022-07-17T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-5-UNNAMED5,2022-07-17T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-5-UNNAMED5,2022-07-17T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-5-UNNAMED5,2022-07-17T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-5-UNNAMED5,2022-07-17T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-6-UNNAMED6,2022-08-09T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-6-UNNAMED6,2022-08-09T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-6-UNNAMED6,2022-08-09T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-6-UNNAMED6,2022-08-09T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-7-UNNAMED7,2022-08-12T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-7-UNNAMED7,2022-08-12T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-7-UNNAMED7,2022-08-13T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-7-UNNAMED7,2022-08-13T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-7-UNNAMED7,2022-08-13T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-8-UNNAMED8,2022-08-15T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-8-UNNAMED8,2022-08-15T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-8-UNNAMED8,2022-08-16T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-8-UNNAMED8,2022-08-16T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-8-UNNAMED8,2022-08-16T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-9-UNNAMED9,2022-08-22T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-9-UNNAMED9,2022-08-22T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-9-UNNAMED9,2022-08-22T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2022-9-UNNAMED9,2022-08-23T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-1-UNNAMED1,2023-02-01T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-1-UNNAMED1,2023-02-02T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-1-UNNAMED1,2023-02-02T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-1-UNNAMED1,2023-02-02T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-1-UNNAMED1,2023-02-02T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-2-MOCHA,2023-05-14T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-2-MOCHA,2023-05-14T09:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-2-MOCHA,2023-05-14T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-2-MOCHA,2023-05-14T15:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-2-MOCHA,2023-05-14T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-2-MOCHA,2023-05-14T21:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-2-MOCHA,2023-05-15T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-3-BIPARJOY,2023-06-18T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-3-BIPARJOY,2023-06-18T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-3-BIPARJOY,2023-06-18T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-3-BIPARJOY,2023-06-19T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-4-UNNAMED4,2023-08-02T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-4-UNNAMED4,2023-08-02T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-4-UNNAMED4,2023-08-03T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-4-UNNAMED4,2023-08-03T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-4-UNNAMED4,2023-08-03T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-5-UNNAMED5,2023-09-30T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-5-UNNAMED5,2023-09-30T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-5-UNNAMED5,2023-09-30T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-5-UNNAMED5,2023-10-01T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-6-TEJ,2023-10-23T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-6-TEJ,2023-10-23T21:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-6-TEJ,2023-10-24T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-6-TEJ,2023-10-24T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-6-TEJ,2023-10-24T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-6-TEJ,2023-10-24T09:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-6-TEJ,2023-10-24T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-7-HAMOON,2023-10-24T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-7-HAMOON,2023-10-24T15:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-7-HAMOON,2023-10-25T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-7-HAMOON,2023-10-25T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-7-HAMOON,2023-10-25T21:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-8-MIDHILI,2023-11-17T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-8-MIDHILI,2023-11-17T09:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-8-MIDHILI,2023-11-17T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-8-MIDHILI,2023-11-17T15:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-8-MIDHILI,2023-11-17T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-8-MIDHILI,2023-11-18T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-9-MICHAUNG,2023-12-05T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-9-MICHAUNG,2023-12-05T09:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-9-MICHAUNG,2023-12-05T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-9-MICHAUNG,2023-12-05T15:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-9-MICHAUNG,2023-12-05T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2023-9-MICHAUNG,2023-12-06T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-1-REMAL,2024-05-27T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-1-REMAL,2024-05-27T15:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-1-REMAL,2024-05-27T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-1-REMAL,2024-05-28T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-1-REMAL,2024-05-28T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-1-REMAL,2024-05-28T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-10-UNNAMED10,2024-10-16T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-10-UNNAMED10,2024-10-16T03:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-10-UNNAMED10,2024-10-16T06:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-10-UNNAMED10,2024-10-16T12:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-10-UNNAMED10,2024-10-16T18:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
TARGET_UNAVAILABLE,-1,IMD-2024-11-DANA,2024-10-25T00:00:00,NO_VALID_24H_FUTURE_FIX_TERMINAL_DISSIPATION,"Cyclone dissipates within 24 hours of forecast origin (no future fix within [T+21h, T+27h])"
